モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,In_5Kpm_1mg_20241108,,,,,,,,
測定日時,2024/11/08 13:49:12,,,,,,,,
サンプル名,In,,,,,,,,
サンプル質量,1,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,147,167,5,3,0.2,On,Off,On
,2,167,147,5,2,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
In_5Kpm_1mg_20241108  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-21.76175338,,,,,,,,
2,21.75500027,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
0.33,146.490387,-66.97711182,487.0158691,,,,,,
0.333333333,146.5016937,-68.58300781,484.5358887,,,,,,
0.336666667,146.5131073,-70.17428589,482.5638428,,,,,,
0.34,146.524704,-71.746521,478.9694824,,,,,,
0.343333333,146.5364227,-73.35302734,474.9136963,,,,,,
0.346666667,146.5482788,-74.98403931,470.8718262,,,,,,
0.35,146.5602722,-76.58859253,466.9665527,,,,,,
0.353333333,146.5723877,-78.18258667,462.9799805,,,,,,
0.356666667,146.584671,-79.8175354,458.8212891,,,,,,
0.36,146.5970306,-81.46295166,454.3326416,,,,,,
0.363333333,146.6095581,-83.01495361,449.3155518,,,,,,
0.366666667,146.6221619,-84.49487305,444.1439209,,,,,,
0.37,146.6349335,-85.94229126,438.3244629,,,,,,
0.373333333,146.6477661,-87.38562012,432.6690674,,,,,,
0.376666667,146.6607361,-88.86685181,427.6798096,,,,,,
0.38,146.6738434,-90.32147217,422.6722412,,,,,,
0.383333333,146.6870422,-91.7086792,416.5740967,,,,,,
0.386666667,146.7003937,-93.07785034,409.2821045,,,,,,
0.39,146.7138367,-94.43960571,402.8126221,,,,,,
0.393333333,146.7274323,-95.7958374,397.119873,,,,,,
0.396666667,146.7410889,-97.134552,390.9396973,,,,,,
0.4,146.7548676,-98.45230103,383.6945801,,,,,,
0.403333333,146.7687683,-99.71594238,376.7530518,,,,,,
0.406666667,146.7827301,-100.9337463,370.5563965,,,,,,
0.41,146.7968445,-102.1175537,364.3718262,,,,,,
0.413333333,146.8110504,-103.2613831,357.8902588,,,,,,
0.416666667,146.8253174,-104.4264221,351.081665,,,,,,
0.42,146.8397217,-105.6107178,344.0837402,,,,,,
0.423333333,146.8541718,-106.7319641,337.3150635,,,,,,
0.426666667,146.8687439,-107.7664185,330.3171387,,,,,,
0.43,146.8834076,-108.8066711,323.5979004,,,,,,
0.433333333,146.8981781,-109.9179993,317.0548096,,,,,,
0.436666667,146.9130249,-111.02948,310.5611572,,,,,,
0.44,146.927948,-112.1008301,303.909668,,,,,,
0.443333333,146.9429779,-113.1376648,297.5782471,,,,,,
0.446666667,146.9580841,-114.1492004,292.151001,,,,,,
0.45,146.9732666,-115.1194458,287.303833,,,,,,
0.453333333,146.9885254,-116.0398865,282.8562012,,,,,,
0.456666667,147.003891,-116.9296875,278.3272705,,,,,,
0.46,147.0193024,-117.8308411,273.1864014,,,,,,
0.463333333,147.03479,-118.7130737,268.479126,,,,,,
0.466666667,147.0503845,-119.5274963,264.8583984,,,,,,
0.47,147.0660095,-120.3206787,261.2731934,,,,,,
0.473333333,147.0816803,-121.1323242,256.7076416,,,,,,
0.476666667,147.0974274,-121.9476318,251.6092529,,,,,,
0.48,147.1132355,-122.7380676,246.6525879,,,,,,
0.483333333,147.1291351,-123.5069275,241.8548584,,,,,,
0.486666667,147.1450653,-124.2784729,237.0714111,,,,,,
0.49,147.1610718,-125.0745239,232.5344238,,,,,,
0.493333333,147.177124,-125.8696289,228.5386963,,,,,,
0.496666667,147.1932373,-126.6508484,224.9783936,,,,,,
0.5,147.2094421,-127.4093933,221.3851318,,,,,,
0.503333333,147.225708,-128.168396,217.4655762,,,,,,
0.506666667,147.2420349,-128.946167,214.0759277,,,,,,
0.51,147.2583923,-129.6963501,211.4311523,,,,,,
0.513333333,147.2748108,-130.3986511,208.6391602,,,,,,
0.516666667,147.2912292,-131.1011047,205.5289307,,,,,,
0.52,147.3077393,-131.7881775,202.265625,,,,,,
0.523333333,147.3242493,-132.4546509,199.206665,,,,,,
0.526666667,147.3407898,-133.0926514,196.2758789,,,,,,
0.53,147.3574219,-133.7112732,193.0751953,,,,,,
0.533333333,147.374054,-134.3251343,189.4229736,,,,,,
0.536666667,147.3907471,-134.933197,185.7341309,,,,,,
0.54,147.4075012,-135.5324707,182.1247559,,,,,,
0.543333333,147.4242859,-136.116272,178.5018311,,,,,,
0.546666667,147.4411011,-136.6838074,174.6899414,,,,,,
0.55,147.4579468,-137.2545471,170.7967529,,,,,,
0.553333333,147.4748535,-137.8267822,167.385498,,,,,,
0.556666667,147.491806,-138.3928833,163.9998779,,,,,,
0.56,147.5088043,-138.9381104,160.3212891,,,,,,
0.563333333,147.5258331,-139.4638367,156.6650391,,,,,,
0.566666667,147.5428619,-139.9849548,153.2574463,,,,,,
0.57,147.5599518,-140.5076294,150.1552734,,,,,,
0.573333333,147.5770874,-141.0136108,147.1512451,,,,,,
0.576666667,147.5942383,-141.5010376,144.126709,,,,,,
0.58,147.6114197,-141.9772339,141.0897217,,,,,,
0.583333333,147.6286011,-142.4364624,138.1083984,,,,,,
0.586666667,147.6458588,-142.8877869,135.269165,,,,,,
0.59,147.6630707,-143.3390503,132.4610596,,,,,,
0.593333333,147.6803436,-143.7813721,129.557373,,,,,,
0.596666667,147.6976471,-144.2116394,126.4951172,,,,,,
0.6,147.7149353,-144.6131897,123.4376221,,,,,,
0.603333333,147.7322998,-144.993988,120.6247559,,,,,,
0.606666667,147.7496643,-145.3647461,118.0023193,,,,,,
0.61,147.7670746,-145.7324524,115.2722168,,,,,,
0.613333333,147.7845001,-146.0990601,112.3048096,,,,,,
0.616666667,147.8019257,-146.4619751,109.3601074,,,,,,
0.62,147.8194275,-146.8171997,106.6889648,,,,,,
0.623333333,147.8369141,-147.1644287,104.2767334,,,,,,
0.626666667,147.8543701,-147.5057983,102.05896,,,,,,
0.63,147.8719025,-147.8397217,99.64123535,,,,,,
0.633333333,147.8894196,-148.1734314,97.00048828,,,,,,
0.636666667,147.9069824,-148.4971008,94.37585449,,,,,,
0.64,147.92453,-148.8049927,91.87573242,,,,,,
0.643333333,147.9421082,-149.1045227,89.66125488,,,,,,
0.646666667,147.959671,-149.4058838,87.65441895,,,,,,
0.65,147.9772797,-149.7075195,85.68457031,,,,,,
0.653333333,147.994873,-149.9915466,83.57629395,,,,,,
0.656666667,148.0124817,-150.2476501,81.60351563,,,,,,
0.66,148.0300903,-150.5000305,79.72302246,,,,,,
0.663333333,148.0477448,-150.7648315,77.82458496,,,,,,
0.666666667,148.0653839,-151.0333252,75.80895996,,,,,,
0.67,148.0830383,-151.2957764,73.85998535,,,,,,
0.673333333,148.100708,-151.5328979,71.96777344,,,,,,
0.676666667,148.1183777,-151.7549744,70.00158691,,,,,,
0.68,148.1360931,-151.969574,68.06103516,,,,,,
0.683333333,148.1537933,-152.174408,66.20544434,,,,,,
0.686666667,148.1715393,-152.3804932,64.45532227,,,,,,
0.69,148.18927,-152.5884705,62.66125488,,,,,,
