x-axis,1,2
second,Volt,Volt
-5.000000E-03,+1.148178406E+00,-3.925841510E+00
-4.995000E-03,+1.148178406E+00,-4.126846537E+00
-4.990000E-03,+1.148178406E+00,-3.925841510E+00
-4.985000E-03,+1.148178406E+00,-3.925841510E+00
-4.980000E-03,+1.107977401E+00,-3.724836484E+00
-4.975000E-03,+1.107977401E+00,-3.925841510E+00
-4.970000E-03,+1.107977401E+00,-3.724836484E+00
-4.965000E-03,+1.107977401E+00,-3.724836484E+00
-4.960000E-03,+1.107977401E+00,-3.724836484E+00
-4.955000E-03,+1.067776397E+00,-3.724836484E+00
-4.950000E-03,+1.107977401E+00,-3.925841510E+00
-4.945000E-03,+1.067776397E+00,-3.724836484E+00
-4.940000E-03,+1.027575392E+00,-3.724836484E+00
-4.935000E-03,+1.027575392E+00,-3.724836484E+00
-4.930000E-03,+1.067776397E+00,-3.523831457E+00
-4.925000E-03,+1.027575392E+00,-3.523831457E+00
-4.920000E-03,+1.027575392E+00,-3.322826430E+00
-4.915000E-03,+987.374388E-03,-3.523831457E+00
-4.910000E-03,+1.027575392E+00,-3.322826430E+00
-4.905000E-03,+987.374388E-03,-3.523831457E+00
-4.900000E-03,+947.173383E-03,-3.322826430E+00
-4.895000E-03,+987.374388E-03,-3.523831457E+00
-4.890000E-03,+947.173383E-03,-3.322826430E+00
-4.885000E-03,+947.173383E-03,-3.322826430E+00
-4.880000E-03,+947.173383E-03,-3.322826430E+00
-4.875000E-03,+906.972378E-03,-3.121821404E+00
-4.870000E-03,+906.972378E-03,-3.322826430E+00
-4.865000E-03,+906.972378E-03,-3.121821404E+00
-4.860000E-03,+906.972378E-03,-3.121821404E+00
-4.855000E-03,+866.771374E-03,-3.121821404E+00
-4.850000E-03,+866.771374E-03,-3.121821404E+00
-4.845000E-03,+826.570369E-03,-3.121821403E+00
-4.840000E-03,+866.771374E-03,-2.920816377E+00
-4.835000E-03,+826.570369E-03,-2.920816377E+00
-4.830000E-03,+826.570369E-03,-2.920816377E+00
-4.825000E-03,+786.369365E-03,-2.719811350E+00
-4.820000E-03,+786.369365E-03,-2.920816377E+00
-4.815000E-03,+786.369365E-03,-2.920816377E+00
-4.810000E-03,+786.369365E-03,-2.719811350E+00
-4.805000E-03,+746.168360E-03,-2.719811350E+00
-4.800000E-03,+746.168360E-03,-2.719811350E+00
-4.795000E-03,+746.168360E-03,-2.719811350E+00
-4.790000E-03,+746.168360E-03,-2.719811350E+00
-4.785000E-03,+705.967356E-03,-2.518806323E+00
