x-axis,1,2
second,Volt,Volt
-100.0000E-06,-1.4246858880E+00,+2.9103388786E+00
-99.9000E-06,-1.4246858880E+00,+3.1113439053E+00
-99.8000E-06,-1.4246858880E+00,+3.1113439053E+00
-99.7000E-06,-1.4648868926E+00,+3.3123489320E+00
-99.6000E-06,-1.4246858880E+00,+3.5133539587E+00
-99.5000E-06,-1.4246858880E+00,+3.5133539587E+00
-99.4000E-06,-1.4246858880E+00,+3.5133539587E+00
-99.3000E-06,-1.4648868926E+00,+3.5133539587E+00
-99.2000E-06,-1.4648868926E+00,+3.5133539587E+00
-99.1000E-06,-1.4648868926E+00,+3.7143589854E+00
-99.0000E-06,-1.5050878972E+00,+3.7143589854E+00
-98.9000E-06,-1.5050878972E+00,+3.7143589854E+00
-98.8000E-06,-1.5050878972E+00,+3.7143589854E+00
-98.7000E-06,-1.4648868926E+00,+3.9153640121E+00
-98.6000E-06,-1.4246858880E+00,+3.9153640121E+00
-98.5000E-06,-1.4648868926E+00,+3.9153640121E+00
-98.4000E-06,-1.4648868926E+00,+3.9153640121E+00
-98.3000E-06,-1.4648868926E+00,+3.9153640121E+00
-98.2000E-06,-1.5050878972E+00,+4.1163690388E+00
-98.1000E-06,-1.4648868926E+00,+4.1163690388E+00
-98.0000E-06,-1.4648868926E+00,+4.1163690388E+00
-97.9000E-06,-1.4648868926E+00,+4.1163690388E+00
-97.8000E-06,-1.4246858880E+00,+4.3173740655E+00
-97.7000E-06,-1.4246858880E+00,+4.1163690388E+00
-97.6000E-06,-1.4246858880E+00,+3.9153640121E+00
-97.5000E-06,-1.4246858880E+00,+4.1163690388E+00
-97.4000E-06,-1.4246858880E+00,+3.9153640121E+00
-97.3000E-06,-1.4246858880E+00,+4.1163690388E+00
-97.2000E-06,-1.4246858880E+00,+4.1163690388E+00
-97.1000E-06,-1.3844848834E+00,+3.9153640121E+00
-97.0000E-06,-1.3844848834E+00,+4.1163690388E+00
-96.9000E-06,-1.3442838788E+00,+3.7143589854E+00
-96.8000E-06,-1.3442838788E+00,+3.9153640121E+00
-96.7000E-06,-1.3844848834E+00,+4.1163690388E+00
-96.6000E-06,-1.3442838788E+00,+4.1163690388E+00
-96.5000E-06,-1.3442838788E+00,+3.9153640121E+00
-96.4000E-06,-1.3040828742E+00,+3.7143589854E+00
-96.3000E-06,-1.3040828742E+00,+3.7143589854E+00
-96.2000E-06,-1.3040828742E+00,+3.9153640121E+00
-96.1000E-06,-1.2638818696E+00,+3.9153640121E+00
-96.0000E-06,-1.2638818696E+00,+3.9153640121E+00
