x-axis,1,2
second,Volt,Volt
-25.00000E-03,-1.46488689E+00,+9.17224851E+00
-24.97500E-03,-1.46488689E+00,+9.17224851E+00
-24.95000E-03,-1.46488689E+00,+9.17224851E+00
-24.92500E-03,-1.46488689E+00,+9.17224851E+00
-24.90000E-03,-1.42468589E+00,+8.77023846E+00
-24.87500E-03,-1.42468589E+00,+9.57425857E+00
-24.85000E-03,-1.42468589E+00,+8.77023846E+00
-24.82500E-03,-1.38448488E+00,+8.77023846E+00
-24.80000E-03,-1.34428388E+00,+8.77023846E+00
-24.77500E-03,-1.34428388E+00,+8.77023846E+00
-24.75000E-03,-1.30408287E+00,+8.36822841E+00
-24.72500E-03,-1.26388187E+00,+7.96621835E+00
-24.70000E-03,-1.26388187E+00,+7.56420830E+00
-24.67500E-03,-1.14327886E+00,+7.16219825E+00
-24.65000E-03,-1.18347986E+00,+7.16219825E+00
-24.62500E-03,-1.06287685E+00,+6.76018819E+00
-24.60000E-03,-1.02267584E+00,+5.95616809E+00
-24.57500E-03,-942.27383E-03,+6.35817814E+00
-24.55000E-03,-902.07283E-03,+5.55415803E+00
-24.52500E-03,-902.07283E-03,+5.15214798E+00
-24.50000E-03,-781.46981E-03,+4.75013793E+00
-24.47500E-03,-741.26881E-03,+4.34812787E+00
-24.45000E-03,-660.86680E-03,+3.94611782E+00
-24.42500E-03,-580.46479E-03,+3.14209771E+00
-24.40000E-03,-540.26379E-03,+3.14209771E+00
-24.37500E-03,-459.86178E-03,+2.33807760E+00
-24.35000E-03,-379.45977E-03,+1.93606755E+00
-24.32500E-03,-299.05776E-03,+1.53405750E+00
-24.30000E-03,-258.85675E-03,+1.13204744E+00
-24.27500E-03,-138.25374E-03,+1.13204744E+00
-24.25000E-03,-98.05274E-03,-475.99277E-03
-24.22500E-03,-57.85173E-03,-475.99277E-03
-24.20000E-03,+22.55028E-03,-878.00282E-03
-24.17500E-03,+143.15329E-03,-1.28001288E+00
-24.15000E-03,+223.55530E-03,-1.68202293E+00
-24.12500E-03,+263.75630E-03,-2.48604304E+00
-24.10000E-03,+344.15831E-03,-2.88805309E+00
-24.07500E-03,+464.76133E-03,-3.29006314E+00
-24.05000E-03,+504.96233E-03,-3.69207320E+00
-24.02500E-03,+545.16334E-03,-4.09408325E+00
-24.00000E-03,+625.56535E-03,-4.49609330E+00
-23.97500E-03,+665.76635E-03,-5.30011341E+00
-23.95000E-03,+746.16836E-03,-5.70212346E+00
-23.92500E-03,+826.57037E-03,-6.10413352E+00
-23.90000E-03,+866.77137E-03,-6.10413352E+00
