[測定条件]
表示,主パラメタ,ラベル,C
表示,主パラメタ,種類,C
表示,主パラメタ,偏差表示,ABS
表示,主パラメタ,偏差基準値,+0.00000E+00
表示,副パラメタ,ラベル,D
表示,副パラメタ,種類,D
表示,副パラメタ,偏差表示,ABS
表示,副パラメタ,偏差基準値,+0.00000E+00
測定,周波数,周波数,+1.90000E+05
測定,信号レベル,ALC,OFF
測定,信号レベル,測定電圧レベル,1.00
測定,信号レベル,測定電流レベル,+1.00000E-03
測定,レンジ,自動選択,ON
測定,レンジ,測定レンジ,100kΩ
測定,トリガ,トリガ源,Bus
測定,トリガ,遅延時間,0.0080
測定,測定速度,測定速度,MED
測定,DCバイアス,有効無効,OFF
測定,DCバイアス,設定値,0.000
測定,平均化,有効無効,OFF
測定,平均化,回数,1
備考,備考,備考,

[スイープ測定]
タイプ,ログ
開始周波数,+1.30000E+05
終了周波数,+1.90000E+05
測定点数,1000
備考,

[スイープ測定結果]
No.,経過時間,測定周波数,測定結果
1,00:00:00.047,130.000E+3,+0,8.56234E-12,7.42581E-3
2,00:00:00.157,130.049E+3,+0,8.56467E-12,7.61792E-3
3,00:00:00.203,130.099E+3,+0,8.56460E-12,7.72968E-3
4,00:00:00.250,130.148E+3,+0,8.56521E-12,7.70279E-3
5,00:00:00.297,130.198E+3,+0,8.56578E-12,7.70035E-3
6,00:00:00.344,130.247E+3,+0,8.56613E-12,7.78172E-3
7,00:00:00.407,130.297E+3,+0,8.56661E-12,7.74878E-3
8,00:00:00.485,130.346E+3,+0,8.56677E-12,7.78284E-3
9,00:00:00.594,130.396E+3,+0,8.56755E-12,7.75140E-3
10,00:00:00.641,130.445E+3,+0,8.56794E-12,7.73791E-3
11,00:00:00.688,130.495E+3,+0,8.56843E-12,7.72620E-3
12,00:00:00.735,130.544E+3,+0,8.56924E-12,7.74700E-3
13,00:00:00.797,130.594E+3,+0,8.56916E-12,7.72009E-3
14,00:00:00.844,130.644E+3,+0,8.57023E-12,7.73702E-3
15,00:00:00.891,130.693E+3,+0,8.57076E-12,7.71409E-3
16,00:00:00.938,130.743E+3,+0,8.57072E-12,7.67981E-3
17,00:00:00.985,130.793E+3,+0,8.57152E-12,7.69214E-3
18,00:00:01.047,130.842E+3,+0,8.57190E-12,7.75197E-3
19,00:00:01.094,130.892E+3,+0,8.57237E-12,7.74453E-3
20,00:00:01.141,130.942E+3,+0,8.57368E-12,7.80209E-3
21,00:00:01.188,130.991E+3,+0,8.57256E-12,7.55289E-3
22,00:00:01.235,131.041E+3,+0,8.57430E-12,7.80609E-3
23,00:00:01.297,131.091E+3,+0,8.57525E-12,7.74023E-3
24,00:00:01.391,131.141E+3,+0,8.57560E-12,7.69613E-3
25,00:00:01.438,131.191E+3,+0,8.57638E-12,7.79010E-3
26,00:00:01.485,131.240E+3,+0,8.57645E-12,7.76957E-3
27,00:00:01.547,131.290E+3,+0,8.57731E-12,7.77966E-3
28,00:00:01.594,131.340E+3,+0,8.57784E-12,7.70784E-3
29,00:00:01.641,131.390E+3,+0,8.57839E-12,7.72240E-3
30,00:00:01.688,131.440E+3,+0,8.57868E-12,7.76392E-3
31,00:00:01.735,131.490E+3,+0,8.57959E-12,7.81150E-3
32,00:00:01.797,131.540E+3,+0,8.58068E-12,7.78771E-3
33,00:00:01.891,131.590E+3,+0,8.58065E-12,7.78694E-3
34,00:00:01.938,131.640E+3,+0,8.58112E-12,7.69376E-3
35,00:00:02.047,131.690E+3,+0,8.58197E-12,7.76102E-3
36,00:00:02.094,131.740E+3,+0,8.58314E-12,7.74544E-3
37,00:00:02.141,131.790E+3,+0,8.58321E-12,7.81541E-3
38,00:00:02.188,131.840E+3,+0,8.58440E-12,7.76113E-3
39,00:00:02.297,131.890E+3,+0,8.58389E-12,7.77536E-3
40,00:00:02.344,131.940E+3,+0,8.58537E-12,7.72754E-3
41,00:00:02.391,131.990E+3,+0,8.58387E-12,7.52814E-3
42,00:00:02.438,132.041E+3,+0,8.58710E-12,7.76067E-3
43,00:00:02.485,132.091E+3,+0,8.58682E-12,7.66786E-3
44,00:00:02.547,132.141E+3,+0,8.58737E-12,7.61406E-3
45,00:00:02.594,132.191E+3,+0,8.58784E-12,7.72136E-3
46,00:00:02.641,132.241E+3,+0,8.58906E-12,7.69699E-3
47,00:00:02.735,132.292E+3,+0,8.58870E-12,7.71326E-3
48,00:00:02.782,132.342E+3,+0,8.58958E-12,7.72313E-3
49,00:00:02.875,132.392E+3,+0,8.59028E-12,7.69074E-3
50,00:00:02.922,132.442E+3,+0,8.59115E-12,7.72809E-3
51,00:00:02.969,132.493E+3,+0,8.59193E-12,7.80501E-3
52,00:00:03.016,132.543E+3,+0,8.59260E-12,7.80967E-3
53,00:00:03.078,132.593E+3,+0,8.59317E-12,7.84157E-3
54,00:00:03.172,132.644E+3,+0,8.59413E-12,7.83763E-3
55,00:00:03.266,132.694E+3,+0,8.59456E-12,7.79074E-3
56,00:00:03.328,132.745E+3,+0,8.59505E-12,7.83614E-3
57,00:00:03.375,132.795E+3,+0,8.59657E-12,7.85308E-3
58,00:00:03.422,132.846E+3,+0,8.59667E-12,7.89321E-3
59,00:00:03.469,132.896E+3,+0,8.59661E-12,7.90640E-3
60,00:00:03.516,132.946E+3,+0,8.59763E-12,7.90057E-3
61,00:00:03.578,132.997E+3,+0,8.59615E-12,7.67227E-3
62,00:00:03.625,133.048E+3,+0,8.59825E-12,7.98718E-3
63,00:00:03.688,133.098E+3,+0,8.59864E-12,7.97714E-3
64,00:00:03.735,133.149E+3,+0,8.59893E-12,7.94111E-3
65,00:00:03.782,133.199E+3,+0,8.59912E-12,7.96885E-3
66,00:00:03.828,133.250E+3,+0,8.59981E-12,7.90732E-3
67,00:00:03.938,133.300E+3,+0,8.60021E-12,7.89325E-3
68,00:00:03.985,133.351E+3,+0,8.60090E-12,7.86393E-3
69,00:00:04.032,133.402E+3,+0,8.60204E-12,7.86454E-3
70,00:00:04.110,133.452E+3,+0,8.60253E-12,7.89106E-3
71,00:00:04.157,133.503E+3,+0,8.60300E-12,7.84855E-3
72,00:00:04.219,133.554E+3,+0,8.60358E-12,7.83131E-3
73,00:00:04.313,133.605E+3,+0,8.60432E-12,7.79825E-3
74,00:00:04.360,133.655E+3,+0,8.60503E-12,7.79371E-3
75,00:00:04.407,133.706E+3,+0,8.60562E-12,7.82334E-3
76,00:00:04.469,133.757E+3,+0,8.60689E-12,7.82203E-3
77,00:00:04.547,133.808E+3,+0,8.60702E-12,7.76842E-3
78,00:00:04.641,133.859E+3,+0,8.60780E-12,7.80644E-3
79,00:00:04.688,133.910E+3,+0,8.60870E-12,7.80729E-3
80,00:00:04.797,133.960E+3,+0,8.60846E-12,7.71868E-3
81,00:00:04.844,134.011E+3,+0,8.60776E-12,7.51406E-3
82,00:00:04.891,134.062E+3,+0,8.61065E-12,7.78458E-3
83,00:00:04.985,134.113E+3,+0,8.61146E-12,7.78885E-3
84,00:00:05.047,134.164E+3,+0,8.61239E-12,7.79647E-3
85,00:00:05.125,134.215E+3,+0,8.61251E-12,7.74868E-3
86,00:00:05.235,134.266E+3,+0,8.61285E-12,7.75608E-3
87,00:00:05.328,134.317E+3,+0,8.61391E-12,7.76120E-3
88,00:00:05.438,134.368E+3,+0,8.61432E-12,7.76192E-3
89,00:00:05.485,134.419E+3,+0,8.61521E-12,7.72309E-3
90,00:00:05.578,134.470E+3,+0,8.61647E-12,7.81348E-3
91,00:00:05.657,134.521E+3,+0,8.61712E-12,7.70907E-3
92,00:00:05.766,134.572E+3,+0,8.61731E-12,7.79456E-3
93,00:00:05.860,134.624E+3,+0,8.61859E-12,7.76668E-3
94,00:00:05.953,134.675E+3,+0,8.61910E-12,7.80578E-3
95,00:00:06.032,134.726E+3,+0,8.62048E-12,7.77522E-3
96,00:00:06.125,134.777E+3,+0,8.62006E-12,7.80295E-3
97,00:00:06.188,134.828E+3,+0,8.62075E-12,7.81307E-3
98,00:00:06.297,134.880E+3,+0,8.62154E-12,7.81530E-3
99,00:00:06.407,134.931E+3,+0,8.62191E-12,7.79144E-3
100,00:00:06.453,134.982E+3,+0,8.62323E-12,7.81934E-3
101,00:00:06.547,135.033E+3,+0,8.62176E-12,7.54699E-3
102,00:00:06.594,135.085E+3,+0,8.62493E-12,7.83140E-3
103,00:00:06.641,135.136E+3,+0,8.62530E-12,7.79706E-3
104,00:00:06.735,135.187E+3,+0,8.62593E-12,7.85040E-3
105,00:00:06.797,135.239E+3,+0,8.62647E-12,7.82682E-3
106,00:00:06.844,135.290E+3,+0,8.62759E-12,7.84645E-3
107,00:00:06.891,135.341E+3,+0,8.62838E-12,7.82679E-3
108,00:00:06.938,135.393E+3,+0,8.62918E-12,7.80167E-3
109,00:00:07.047,135.444E+3,+0,8.62977E-12,7.79925E-3
110,00:00:07.094,135.496E+3,+0,8.63038E-12,7.83986E-3
111,00:00:07.188,135.547E+3,+0,8.63097E-12,7.81819E-3
112,00:00:07.282,135.599E+3,+0,8.63248E-12,7.85327E-3
113,00:00:07.328,135.650E+3,+0,8.63261E-12,7.83976E-3
114,00:00:07.375,135.702E+3,+0,8.63380E-12,7.83711E-3
115,00:00:07.438,135.753E+3,+0,8.63454E-12,7.80036E-3
116,00:00:07.485,135.805E+3,+0,8.63511E-12,7.86260E-3
117,00:00:07.532,135.857E+3,+0,8.63600E-12,7.80267E-3
118,00:00:07.578,135.908E+3,+0,8.63655E-12,7.83426E-3
119,00:00:07.688,135.960E+3,+0,8.63746E-12,7.84696E-3
120,00:00:07.782,136.011E+3,+0,8.63854E-12,7.85558E-3
121,00:00:07.828,136.063E+3,+0,8.63720E-12,7.60708E-3
