x-axis,1,2
second,Volt,Volt
+55.2000E-06,,
+55.4500E-06,,
+55.7000E-06,-4.8158797026E+00,-4.3663571626E+00
+55.9500E-06,-4.8158797026E+00,-4.3914827909E+00
+56.2000E-06,-4.8158797026E+00,-4.1904777642E+00
+56.4500E-06,-4.6400003042E+00,-4.3663571626E+00
+56.7000E-06,-4.8158797026E+00,-4.5422365610E+00
+56.9500E-06,-4.7907540742E+00,-4.5673621893E+00
+57.2000E-06,-4.8158797026E+00,-4.3663571626E+00
+57.4500E-06,-4.7907540742E+00,-4.3663571626E+00
+57.7000E-06,-4.6400003042E+00,-4.5673621893E+00
+57.9500E-06,-4.7907540742E+00,-4.3663571626E+00
+58.2000E-06,-4.8158797026E+00,-4.3663571626E+00
+58.4500E-06,-4.6148746759E+00,-4.5673621893E+00
+58.7000E-06,-4.8158797026E+00,-4.3663571626E+00
+58.9500E-06,-4.8158797026E+00,-4.5422365610E+00
+59.2000E-06,-4.6400003042E+00,-4.3663571626E+00
+59.4500E-06,-4.8410053309E+00,-4.3663571626E+00
+59.7000E-06,-4.6148746759E+00,-4.5422365610E+00
+59.9500E-06,-4.8158797026E+00,-4.3663571626E+00
+60.2000E-06,-4.8158797026E+00,-4.3914827909E+00
+60.4500E-06,-4.7907540742E+00,-4.3663571626E+00
+60.7000E-06,-4.7907540742E+00,-4.3914827909E+00
+60.9500E-06,-4.8158797026E+00,-4.3663571626E+00
+61.2000E-06,-4.8158797026E+00,-4.3663571626E+00
+61.4500E-06,-4.7907540742E+00,-4.3914827909E+00
+61.7000E-06,-4.8158797026E+00,-4.3914827909E+00
+61.9500E-06,-4.8158797026E+00,-4.3914827909E+00
+62.2000E-06,-4.8158797026E+00,-4.5673621893E+00
+62.4500E-06,-4.6400003042E+00,-4.3663571626E+00
+62.7000E-06,-4.6400003042E+00,-4.5422365610E+00
+62.9500E-06,-4.6400003042E+00,-4.3663571626E+00
+63.2000E-06,-4.8158797026E+00,-4.5422365610E+00
+63.4500E-06,-4.8158797026E+00,-4.5422365610E+00
+63.7000E-06,-4.8158797026E+00,-4.3914827909E+00
+63.9500E-06,-4.8158797026E+00,-4.5422365610E+00
+64.2000E-06,-4.8158797026E+00,-4.3914827909E+00
+64.4500E-06,-4.8158797026E+00,-4.3663571626E+00
+64.7000E-06,-4.8158797026E+00,-4.5673621893E+00
+64.9500E-06,-4.8410053309E+00,-4.3914827909E+00
+65.2000E-06,-4.8158797026E+00,-4.5673621893E+00
+65.4500E-06,-4.8158797026E+00,-4.5422365610E+00
