x-axis,1,2
second,Volt,Volt
+299.818000E-06,,
+299.819000E-06,-4.614874675870E+00,-4.567362189293E+00
+299.820000E-06,-4.614874675870E+00,-4.567362189293E+00
+299.821000E-06,-4.614874675870E+00,-4.567362189293E+00
+299.822000E-06,-4.614874675870E+00,-4.567362189293E+00
+299.823000E-06,-4.614874675870E+00,-4.567362189293E+00
+299.824000E-06,-4.614874675870E+00,-4.567362189293E+00
+299.825000E-06,-4.614874675870E+00,-4.517110932596E+00
+299.826000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.827000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.828000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.829000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.830000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.831000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.832000E-06,-4.665125932589E+00,-4.366357162595E+00
+299.833000E-06,-4.815879702568E+00,-4.366357162595E+00
+299.834000E-06,-4.765628445842E+00,-4.316105905869E+00
+299.835000E-06,-4.614874675870E+00,-4.165352135897E+00
+299.836000E-06,-4.614874675870E+00,-4.165352135897E+00
+299.837000E-06,-4.614874675870E+00,-4.215603392632E+00
+299.838000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.839000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.840000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.841000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.842000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.843000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.844000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.845000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.846000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.847000E-06,-4.614874675870E+00,-4.366357162595E+00
+299.848000E-06,-4.665125932640E+00,-4.366357162595E+00
+299.849000E-06,-4.815879702568E+00,-4.366357162595E+00
+299.850000E-06,-4.815879702568E+00,-4.366357162595E+00
+299.851000E-06,-4.815879702568E+00,-4.366357162595E+00
+299.852000E-06,-4.815879702568E+00,-4.366357162595E+00
+299.853000E-06,-4.765628445782E+00,-4.316105905809E+00
+299.854000E-06,-4.614874675870E+00,-4.165352135897E+00
+299.855000E-06,-4.614874675870E+00,-4.165352135897E+00
+299.856000E-06,-4.614874675870E+00,-4.165352135897E+00
+299.857000E-06,-4.614874675870E+00,-4.165352135897E+00
+299.858000E-06,-4.614874675870E+00,-4.165352135897E+00
