x-axis,1,2
second,Volt,Volt
+0.0E+00,+900.5025029E-03,+3.4572863951E+00
+500.0E-09,+933.4351659E-03,+3.4367034808E+00
+1.0000E-06,+966.3678288E-03,+3.4161205664E+00
+1.5000E-06,+999.3004918E-03,+3.3955376521E+00
+2.0000E-06,+1.0260582805E+00,+3.3768843859E+00
+2.5000E-06,+993.1256175E-03,+3.3768843859E+00
+3.0000E-06,+960.1929545E-03,+3.3768843859E+00
+3.5000E-06,+927.2602916E-03,+3.3768843859E+00
+4.0000E-06,+900.5025029E-03,+3.3768843859E+00
+4.5000E-06,+900.5025029E-03,+3.3768843859E+00
+5.0000E-06,+900.5025029E-03,+3.3768843859E+00
+5.5000E-06,+900.5025029E-03,+3.3768843859E+00
+6.0000E-06,+900.5025029E-03,+3.3710954413E+00
+6.5000E-06,+900.5025029E-03,+3.3505125269E+00
+7.0000E-06,+900.5025029E-03,+3.3299296126E+00
+7.5000E-06,+900.5025029E-03,+3.3093466982E+00
+8.0000E-06,+888.1527543E-03,+3.2964823768E+00
+8.5000E-06,+855.2200913E-03,+3.2964823768E+00
+9.0000E-06,+822.2874284E-03,+3.2964823768E+00
+9.5000E-06,+789.3547654E-03,+3.2964823768E+00
+10.0000E-06,+787.2964740E-03,+3.2964823768E+00
+10.5000E-06,+820.2291369E-03,+3.2964823768E+00
+11.0000E-06,+853.1617999E-03,+3.2964823768E+00
+11.5000E-06,+886.0944629E-03,+3.2964823768E+00
+12.0000E-06,+881.9778800E-03,+3.2964823768E+00
+12.5000E-06,+849.0452170E-03,+3.2964823768E+00
+13.0000E-06,+816.1125541E-03,+3.2964823768E+00
+13.5000E-06,+783.1798911E-03,+3.2964823768E+00
+14.0000E-06,+771.8592882E-03,+3.2829748392E+00
+14.5000E-06,+771.8592882E-03,+3.2623919249E+00
+15.0000E-06,+771.8592882E-03,+3.2418090105E+00
+15.5000E-06,+771.8592882E-03,+3.2212260962E+00
+16.0000E-06,+771.8592882E-03,+3.2160803676E+00
+16.5000E-06,+771.8592882E-03,+3.2160803676E+00
+17.0000E-06,+771.8592882E-03,+3.2160803676E+00
+17.5000E-06,+771.8592882E-03,+3.2160803676E+00
+18.0000E-06,+744.0723538E-03,+3.1987135336E+00
+18.5000E-06,+711.1396909E-03,+3.1781306192E+00
+19.0000E-06,+678.2070279E-03,+3.1575477049E+00
+19.5000E-06,+645.2743649E-03,+3.1369647905E+00
+20.0000E-06,+643.2160735E-03,+3.1356783584E+00
+20.5000E-06,+643.2160735E-03,+3.1356783584E+00
